EmployeeID,Gender,Department,Job_Level,Country,Hire_Date,Annual_Salary,Market_Midpoint,Target_Bonus_Pct,Actual_Bonus,Performance_Rating,Benefit_Plan
GE-2732,Female,HR,Professional,Germany,9/19/2023,132155,130000,0.1,11327,3,Silver Health
GE-2733,Male,Engineering,Entry,Spain,7/28/2017,83083,95000,0.05,3560,3,Gold Health
GE-2734,Male,Marketing,Senior,Spain,11/25/2022,185308,175000,0.15,23825,3,Gold Health
GE-2735,Female,HR,Professional,Germany,2/23/2018,152310,130000,0.1,17406,4,Silver Health
GE-2736,Female,Engineering,Professional,France,7/4/2019,129526,130000,0.1,7401,2,Gold Health
GE-2737,Female,Engineering,Professional,Germany,2/9/2019,141122,130000,0.1,8064,2,Opt-Out
GE-2738,Male,Sales,Director,France,2/9/2018,278205,340000,0.3,95384,4,Opt-Out
GE-2739,Male,HR,Entry,France,5/14/2017,98412,95000,0.05,5623,4,Gold Health
GE-2740,Male,IT,Professional,Germany,6/12/2021,149195,130000,0.1,12788,3,Standard
GE-2741,Female,Operations,Entry,Poland,2/11/2017,90524,95000,0.05,3879,3,Opt-Out
GE-2742,Male,Sales,Professional,Spain,4/25/2022,121737,130000,0.1,17391,5,Gold Health
GE-2743,Male,Sales,Professional,France,9/9/2023,131629,130000,0.1,18804,5,Standard
GE-2744,Male,Sales,Manager,France,3/28/2018,270177,240000,0.2,46316,3,Opt-Out
GE-2745,Male,Engineering,Manager,France,11/10/2018,248916,240000,0.2,56895,4,Silver Health
GE-2746,Male,IT,Senior,Poland,2/18/2017,181435,175000,0.15,31103,4,Opt-Out
GE-2747,Male,IT,Senior,Poland,4/6/2018,175505,175000,0.15,37608,5,Silver Health
GE-2748,Female,HR,Entry,Spain,8/7/2019,111349,95000,0.05,4772,3,Silver Health
GE-2749,Male,Operations,Senior,UK,9/18/2019,135845,175000,0.15,17465,3,Standard
GE-2750,Female,Finance,Professional,France,7/26/2014,138977,130000,0.1,11912,3,Silver Health
GE-2751,Male,IT,Senior,Spain,9/12/2016,196678,175000,0.15,33716,4,Standard
GE-2752,Female,Finance,Professional,Germany,12/3/2018,147647,130000,0.1,12655,3,Gold Health
GE-2753,Female,Engineering,Senior,UK,11/28/2020,142484,175000,0.15,24425,4,Gold Health
GE-2754,Female,IT,Professional,Poland,4/8/2022,120596,130000,0.1,6891,2,Opt-Out
GE-2755,Female,Sales,Senior,Germany,7/2/2014,174314,175000,0.15,7470,1,Standard
GE-2756,Male,IT,Director,UK,2/15/2014,362970,340000,0.3,124446,4,Opt-Out
GE-2757,Male,Operations,Entry,France,12/13/2016,96000,95000,0.05,2742,2,Opt-Out
GE-2758,Female,HR,Manager,France,9/25/2020,235813,240000,0.2,53900,4,Standard
GE-2759,Female,Sales,Professional,France,10/25/2019,125377,130000,0.1,17911,5,Opt-Out
GE-2760,Female,HR,Professional,UK,11/6/2018,134548,130000,0.1,15376,4,Silver Health
GE-2761,Male,Finance,Professional,Spain,3/30/2017,159431,130000,0.1,13665,3,Gold Health
GE-2762,Male,Operations,Professional,Germany,12/21/2019,107204,130000,0.1,9188,3,Gold Health
GE-2763,Male,Engineering,Manager,Poland,5/12/2021,291905,240000,0.2,16680,1,Silver Health
GE-2764,Male,Marketing,Professional,Germany,2/18/2021,129387,130000,0.1,11090,3,Standard
GE-2765,Female,Marketing,Senior,Germany,2/25/2016,145667,175000,0.15,24971,4,Standard
GE-2766,Male,Marketing,Senior,Poland,1/17/2016,165966,175000,0.15,14225,2,Standard
GE-2767,Male,HR,Professional,Spain,2/7/2015,156576,130000,0.1,17894,4,Gold Health
GE-2768,Male,IT,Senior,Poland,7/30/2014,151208,175000,0.15,19441,3,Standard
GE-2769,Male,Engineering,Manager,Spain,8/17/2014,254304,240000,0.2,72658,5,Silver Health
GE-2770,Male,IT,Director,France,1/11/2014,330183,340000,0.3,113205,4,Silver Health
GE-2771,Male,HR,Manager,Spain,11/22/2020,269194,240000,0.2,15382,1,Silver Health
GE-2772,Male,HR,Entry,UK,5/2/2017,108899,95000,0.05,4667,3,Silver Health
GE-2773,Male,HR,Entry,Spain,12/23/2017,95029,95000,0.05,5430,4,Silver Health
GE-2774,Female,Finance,Professional,France,1/4/2017,142436,130000,0.1,12208,3,Silver Health
GE-2775,Male,Engineering,Manager,Spain,5/26/2023,280656,240000,0.2,64149,4,Silver Health
GE-2776,Female,Sales,Professional,UK,4/1/2014,154931,130000,0.1,8853,2,Silver Health
GE-2777,Female,Finance,Entry,France,9/7/2017,77948,95000,0.05,3340,3,Opt-Out
GE-2778,Female,Engineering,Manager,Poland,8/24/2016,232534,240000,0.2,39862,3,Gold Health
GE-2779,Female,Operations,Entry,Poland,8/10/2015,85232,95000,0.05,4870,4,Silver Health
GE-2780,Female,Sales,Entry,Spain,10/29/2017,91701,95000,0.05,3930,3,Gold Health
GE-2781,Female,Operations,Manager,UK,10/17/2019,259202,240000,0.2,74057,5,Standard
GE-2782,Male,Operations,Director,Spain,12/4/2020,367468,340000,0.3,94491,3,Silver Health
GE-2783,Male,IT,Professional,Poland,9/13/2018,105180,130000,0.1,9015,3,Opt-Out
GE-2784,Female,IT,Senior,France,10/18/2022,147254,175000,0.15,12621,2,Gold Health
GE-2785,Male,Finance,Senior,UK,6/2/2017,181072,175000,0.15,7760,1,Silver Health
GE-2786,Male,Sales,Professional,Spain,8/14/2016,119614,130000,0.1,17087,5,Gold Health
GE-2787,Female,Sales,Manager,UK,3/29/2019,220429,240000,0.2,37787,3,Silver Health
GE-2788,Female,Operations,Professional,Poland,6/3/2020,139899,130000,0.1,11991,3,Opt-Out
GE-2789,Male,Finance,Manager,France,4/22/2022,256448,240000,0.2,43962,3,Silver Health
GE-2790,Female,Engineering,Professional,Germany,11/9/2020,126380,130000,0.1,10832,3,Gold Health
GE-2791,Male,Sales,Senior,Poland,7/4/2019,153831,175000,0.15,13185,2,Silver Health
GE-2792,Female,Sales,Senior,Poland,11/20/2016,148248,175000,0.15,19060,3,Silver Health
GE-2793,Female,IT,Professional,France,7/9/2018,124517,130000,0.1,17788,5,Gold Health
GE-2794,Female,Engineering,Senior,France,8/21/2014,151061,175000,0.15,6474,1,Silver Health
GE-2795,Female,Sales,Professional,UK,5/20/2014,153285,130000,0.1,13138,3,Standard
GE-2796,Male,IT,Senior,Spain,9/30/2015,181090,175000,0.15,23283,3,Gold Health
GE-2797,Male,HR,Entry,Spain,7/30/2022,75172,95000,0.05,5369,5,Silver Health
GE-2798,Male,Sales,Entry,Germany,4/25/2023,102355,95000,0.05,4386,3,Opt-Out
GE-2799,Female,Operations,Professional,Spain,7/23/2014,112197,130000,0.1,16028,5,Opt-Out
GE-2800,Female,Marketing,Senior,France,12/5/2019,208480,175000,0.15,26804,3,Silver Health
GE-2801,Male,Marketing,Manager,Spain,10/1/2014,237741,240000,0.2,67926,5,Gold Health
GE-2802,Male,Marketing,Professional,Poland,12/14/2023,124725,130000,0.1,10690,3,Silver Health
GE-2803,Male,Engineering,Professional,UK,6/18/2020,115274,130000,0.1,9880,3,Standard
GE-2804,Female,Finance,Professional,Spain,7/9/2023,117613,130000,0.1,10081,3,Silver Health
GE-2805,Female,IT,Professional,Germany,6/2/2014,140608,130000,0.1,16069,4,Opt-Out
GE-2806,Female,Finance,Senior,France,2/1/2017,142113,175000,0.15,30452,5,Standard
GE-2807,Male,IT,Professional,France,11/12/2022,105928,130000,0.1,12106,4,Silver Health
GE-2808,Male,Sales,Professional,France,7/18/2018,139449,130000,0.1,7968,2,Silver Health
GE-2809,Female,Finance,Senior,France,9/11/2021,174461,175000,0.15,22430,3,Silver Health
GE-2810,Female,Sales,Senior,Spain,11/27/2019,155128,175000,0.15,19945,3,Opt-Out
GE-2811,Female,IT,Manager,Spain,12/7/2022,248014,240000,0.2,56688,4,Gold Health
GE-2812,Male,Engineering,Director,Spain,11/24/2017,326127,340000,0.3,83861,3,Opt-Out
GE-2813,Male,Operations,Manager,France,5/2/2017,232879,240000,0.2,39922,3,Gold Health
GE-2814,Male,Sales,Professional,France,9/17/2018,122297,130000,0.1,17471,5,Opt-Out
GE-2815,Female,Operations,Manager,Poland,4/7/2017,291170,240000,0.2,66553,4,Silver Health
GE-2816,Female,Engineering,Senior,Spain,2/3/2015,164541,175000,0.15,21155,3,Standard
GE-2817,Male,Operations,Professional,UK,11/4/2016,148545,130000,0.1,12732,3,Opt-Out
GE-2818,Male,IT,Professional,France,7/9/2020,118162,130000,0.1,16880,5,Opt-Out
GE-2819,Male,Engineering,Senior,Poland,10/6/2022,191099,175000,0.15,24569,3,Standard
GE-2820,Male,Finance,Manager,France,7/25/2018,292517,240000,0.2,50145,3,Standard
GE-2821,Male,Engineering,Professional,Spain,5/26/2021,122889,130000,0.1,17555,5,Standard
GE-2822,Female,Finance,Professional,France,9/2/2015,115372,130000,0.1,9889,3,Standard
GE-2823,Female,Sales,Senior,Poland,12/15/2018,154776,175000,0.15,26533,4,Opt-Out
GE-2824,Male,Operations,Manager,Germany,11/30/2017,188176,240000,0.2,43011,4,Opt-Out
GE-2825,Male,Marketing,Entry,Poland,9/2/2019,86683,95000,0.05,3714,3,Standard
GE-2826,Male,Finance,Professional,UK,1/21/2020,102877,130000,0.1,8818,3,Standard
GE-2827,Male,HR,Professional,Spain,9/11/2018,144838,130000,0.1,16552,4,Silver Health
GE-2828,Female,Sales,Manager,Poland,4/19/2019,215348,240000,0.2,36916,3,Gold Health
GE-2829,Male,IT,Senior,Germany,3/5/2017,161162,175000,0.15,27627,4,Gold Health
GE-2830,Female,Marketing,Entry,Poland,3/17/2017,92631,95000,0.05,5293,4,Gold Health
GE-2831,Female,Finance,Manager,France,7/21/2023,239162,240000,0.2,40999,3,Opt-Out
GE-2832,Male,HR,Professional,France,6/2/2022,145965,130000,0.1,16681,4,Opt-Out
GE-2833,Female,Marketing,Senior,Spain,9/26/2014,155032,175000,0.15,26576,4,Standard
GE-2834,Female,Finance,Senior,UK,4/10/2015,148329,175000,0.15,6356,1,Opt-Out
GE-2835,Male,Finance,Manager,Germany,3/30/2021,189646,240000,0.2,43347,4,Standard
GE-2836,Male,Operations,Professional,Spain,1/30/2015,115048,130000,0.1,3287,1,Standard
GE-2837,Female,Finance,Manager,Poland,3/20/2020,198046,240000,0.2,33950,3,Standard
GE-2838,Male,Operations,Senior,Germany,2/5/2014,169360,175000,0.15,21774,3,Opt-Out
GE-2839,Female,HR,Professional,Poland,2/26/2023,141336,130000,0.1,8076,2,Silver Health
GE-2840,Male,Sales,Professional,Germany,2/18/2018,119243,130000,0.1,13627,4,Standard
GE-2841,Male,Operations,Entry,Germany,2/10/2019,96078,95000,0.05,6862,5,Opt-Out
GE-2842,Female,Marketing,Senior,Poland,9/15/2014,164274,175000,0.15,28161,4,Standard
GE-2843,Male,Operations,Professional,Poland,7/14/2016,136027,130000,0.1,11659,3,Gold Health
GE-2844,Female,HR,Entry,France,12/15/2018,73504,95000,0.05,4200,4,Opt-Out
GE-2845,Male,Engineering,Professional,France,4/8/2016,106914,130000,0.1,3054,1,Gold Health
GE-2846,Female,HR,Senior,Spain,4/29/2017,158443,175000,0.15,20371,3,Opt-Out
GE-2847,Female,Engineering,Senior,UK,4/5/2014,152957,175000,0.15,6555,1,Gold Health
GE-2848,Female,Sales,Entry,Spain,8/9/2021,90754,95000,0.05,3889,3,Silver Health
GE-2849,Female,HR,Senior,France,6/5/2021,169806,175000,0.15,21832,3,Silver Health
GE-2850,Male,IT,Professional,Poland,2/1/2019,132517,130000,0.1,11358,3,Opt-Out
GE-2851,Male,HR,Professional,Poland,5/17/2021,116753,130000,0.1,10007,3,Silver Health
GE-2852,Female,Operations,Senior,Poland,11/17/2018,157714,175000,0.15,20277,3,Standard
GE-2853,Male,Sales,Professional,Spain,1/29/2014,133346,130000,0.1,15239,4,Silver Health
GE-2854,Female,Marketing,Director,Germany,7/18/2022,326760,340000,0.3,140040,5,Gold Health
GE-2855,Female,Operations,Senior,Germany,10/17/2016,167231,175000,0.15,28668,4,Gold Health
GE-2856,Male,Operations,Senior,UK,9/30/2022,173358,175000,0.15,14859,2,Silver Health
GE-2857,Female,Operations,Entry,Poland,2/18/2022,88962,95000,0.05,3812,3,Opt-Out
GE-2858,Female,IT,Professional,France,9/3/2023,133082,130000,0.1,11407,3,Standard
GE-2859,Male,HR,Manager,Spain,8/19/2014,219567,240000,0.2,25093,2,Gold Health
GE-2860,Male,Marketing,Senior,Spain,9/24/2018,199483,175000,0.15,25647,3,Gold Health
GE-2861,Male,IT,Senior,France,1/10/2015,174179,175000,0.15,14929,2,Silver Health
GE-2862,Male,Engineering,Professional,Germany,1/17/2018,134562,130000,0.1,19223,5,Gold Health
GE-2863,Male,Sales,Professional,UK,11/26/2017,127008,130000,0.1,14515,4,Opt-Out
GE-2864,Male,IT,Entry,France,1/1/2020,98911,95000,0.05,4239,3,Standard
GE-2865,Female,HR,Entry,Poland,8/28/2021,86194,95000,0.05,3694,3,Standard
GE-2866,Female,Engineering,Senior,Poland,1/21/2023,175891,175000,0.15,22614,3,Silver Health
GE-2867,Female,Marketing,Senior,Germany,2/17/2014,187947,175000,0.15,24164,3,Gold Health
GE-2868,Female,Finance,Entry,Poland,7/29/2015,102982,95000,0.05,4413,3,Gold Health
GE-2869,Male,Sales,Entry,France,11/29/2017,83234,95000,0.05,5945,5,Opt-Out
GE-2870,Male,Operations,Professional,UK,10/9/2020,120601,130000,0.1,10337,3,Opt-Out
GE-2871,Female,Operations,Senior,Germany,4/9/2018,140990,175000,0.15,18127,3,Silver Health
GE-2872,Female,Engineering,Entry,UK,11/25/2017,90159,95000,0.05,3863,3,Gold Health
GE-2873,Female,HR,Director,France,12/6/2015,360616,340000,0.3,92729,3,Standard
GE-2874,Female,Operations,Manager,UK,10/26/2020,263334,240000,0.2,45142,3,Silver Health
GE-2875,Male,Finance,Director,Spain,1/29/2021,278592,340000,0.3,71637,3,Gold Health
GE-2876,Male,IT,Professional,Poland,10/23/2019,118881,130000,0.1,6793,2,Standard
GE-2877,Female,Marketing,Professional,Poland,5/17/2017,130752,130000,0.1,14943,4,Gold Health
GE-2878,Male,Engineering,Manager,UK,5/19/2019,239469,240000,0.2,41051,3,Gold Health
GE-2879,Male,IT,Director,Poland,12/7/2023,380033,340000,0.3,130297,4,Opt-Out
GE-2880,Male,Sales,Entry,UK,2/12/2015,85065,95000,0.05,6076,5,Silver Health
GE-2881,Male,Operations,Senior,France,12/26/2023,176390,175000,0.15,7559,1,Gold Health
GE-2882,Male,IT,Professional,Spain,1/18/2017,143753,130000,0.1,12321,3,Gold Health
GE-2883,Female,Marketing,Professional,Spain,10/13/2020,121931,130000,0.1,10451,3,Opt-Out
GE-2884,Male,IT,Senior,UK,10/23/2014,179927,175000,0.15,7711,1,Standard
GE-2885,Male,Marketing,Senior,France,8/11/2017,175437,175000,0.15,30074,4,Standard
GE-2886,Female,Engineering,Senior,Germany,6/9/2022,156568,175000,0.15,6710,1,Opt-Out
GE-2887,Male,IT,Senior,Spain,7/12/2021,161445,175000,0.15,20757,3,Silver Health
GE-2888,Male,Operations,Manager,Germany,8/2/2017,276995,240000,0.2,47484,3,Standard
GE-2889,Male,Sales,Professional,Germany,11/7/2015,111767,130000,0.1,15966,5,Silver Health
GE-2890,Male,Marketing,Entry,UK,4/22/2019,103997,95000,0.05,4457,3,Standard
GE-2891,Male,HR,Entry,Spain,4/19/2023,95254,95000,0.05,4082,3,Opt-Out
GE-2892,Male,Finance,Senior,UK,5/28/2020,181603,175000,0.15,23348,3,Silver Health
GE-2893,Male,Marketing,Entry,UK,11/28/2021,99427,95000,0.05,4261,3,Standard
GE-2894,Male,Sales,Manager,France,12/13/2023,217407,240000,0.2,37269,3,Standard
GE-2895,Male,HR,Professional,Germany,2/19/2020,120858,130000,0.1,13812,4,Silver Health
GE-2896,Male,Marketing,Entry,Germany,5/24/2020,73094,95000,0.05,3132,3,Opt-Out
GE-2897,Female,Finance,Senior,Spain,1/9/2018,139899,175000,0.15,23982,4,Gold Health
GE-2898,Male,Engineering,Professional,France,8/17/2017,110992,130000,0.1,6342,2,Gold Health
GE-2899,Male,IT,Senior,France,4/27/2015,150628,175000,0.15,19366,3,Opt-Out
GE-2900,Male,Marketing,Professional,France,8/8/2023,135840,130000,0.1,15524,4,Opt-Out
GE-2901,Male,Marketing,Senior,Poland,9/7/2020,174894,175000,0.15,14990,2,Silver Health
GE-2902,Male,IT,Entry,Poland,6/30/2017,96271,95000,0.05,4125,3,Silver Health
GE-2903,Female,IT,Professional,UK,7/22/2017,141113,130000,0.1,16127,4,Opt-Out
GE-2904,Female,HR,Professional,Spain,2/8/2014,152044,130000,0.1,13032,3,Gold Health
GE-2905,Male,Finance,Senior,Spain,2/28/2014,146691,175000,0.15,6286,1,Opt-Out
GE-2906,Male,Marketing,Professional,UK,1/30/2015,150634,130000,0.1,12911,3,Opt-Out
GE-2907,Male,IT,Professional,France,5/23/2015,122922,130000,0.1,7024,2,Opt-Out
GE-2908,Female,Finance,Senior,UK,7/26/2022,184266,175000,0.15,23691,3,Gold Health
GE-2909,Female,HR,Professional,Spain,9/16/2016,131305,130000,0.1,11254,3,Gold Health
GE-2910,Female,Finance,Manager,Germany,7/11/2022,295657,240000,0.2,67578,4,Opt-Out
GE-2911,Female,Finance,Professional,Spain,11/15/2022,118228,130000,0.1,10133,3,Opt-Out
GE-2912,Female,Engineering,Professional,Germany,11/10/2018,109088,130000,0.1,9350,3,Opt-Out
GE-2913,Male,HR,Manager,UK,1/4/2018,233652,240000,0.2,53406,4,Standard
GE-2914,Male,Marketing,Senior,Germany,4/10/2020,157491,175000,0.15,20248,3,Gold Health
GE-2915,Male,IT,Entry,Germany,12/5/2018,108700,95000,0.05,6211,4,Gold Health
GE-2916,Male,IT,Senior,France,9/15/2018,154099,175000,0.15,26416,4,Standard
GE-2917,Male,Sales,Senior,UK,8/23/2021,185473,175000,0.15,7948,1,Opt-Out
GE-2918,Male,HR,Professional,Poland,11/28/2019,142965,130000,0.1,12254,3,Gold Health
GE-2919,Male,HR,Professional,UK,3/20/2016,136451,130000,0.1,15594,4,Standard
GE-2920,Male,IT,Professional,UK,6/16/2018,134665,130000,0.1,11542,3,Gold Health
GE-2921,Male,Operations,Professional,Germany,5/25/2019,141177,130000,0.1,16134,4,Standard
GE-2922,Male,Sales,Manager,Spain,9/18/2023,213200,240000,0.2,36548,3,Silver Health
GE-2923,Male,Marketing,Director,Germany,12/12/2023,304397,340000,0.3,78273,3,Standard
GE-2924,Female,Sales,Professional,Poland,2/26/2017,135889,130000,0.1,15530,4,Silver Health
GE-2925,Male,HR,Senior,Spain,7/14/2019,192621,175000,0.15,41275,5,Standard
GE-2926,Male,Finance,Entry,UK,7/2/2022,98887,95000,0.05,4238,3,Silver Health
GE-2927,Male,Finance,Entry,UK,7/14/2017,94673,95000,0.05,2704,2,Standard
GE-2928,Female,Finance,Professional,France,3/30/2021,143926,130000,0.1,12336,3,Opt-Out
GE-2929,Male,Sales,Professional,Spain,6/13/2016,114526,130000,0.1,13088,4,Gold Health
GE-2930,Female,Engineering,Entry,Poland,8/1/2015,106452,95000,0.05,4562,3,Standard
GE-2931,Male,HR,Professional,Poland,6/4/2017,159779,130000,0.1,18260,4,Opt-Out
GE-2932,Male,Finance,Professional,France,1/6/2021,139214,130000,0.1,15910,4,Silver Health
GE-2933,Male,Finance,Professional,France,9/23/2016,126211,130000,0.1,10818,3,Standard
GE-2934,Female,HR,Senior,UK,8/23/2015,187490,175000,0.15,24105,3,Silver Health
GE-2935,Male,Operations,Senior,Spain,10/4/2016,205470,175000,0.15,17611,2,Opt-Out
GE-2936,Female,Sales,Senior,France,8/4/2022,183337,175000,0.15,15714,2,Opt-Out
GE-2937,Male,IT,Director,Poland,5/3/2017,305206,340000,0.3,78481,3,Gold Health
GE-2938,Male,Finance,Entry,Spain,10/17/2014,87594,95000,0.05,5005,4,Gold Health
GE-2939,Female,Operations,Professional,Spain,8/3/2020,133232,130000,0.1,19033,5,Standard
GE-2940,Male,Sales,Senior,Spain,11/1/2021,159873,175000,0.15,6851,1,Standard
GE-2941,Male,Marketing,Professional,Germany,4/18/2020,133907,130000,0.1,11477,3,Silver Health
GE-2942,Male,Marketing,Professional,Germany,1/22/2018,121196,130000,0.1,6925,2,Opt-Out
GE-2943,Female,HR,Professional,Germany,11/20/2022,136221,130000,0.1,11676,3,Gold Health
GE-2944,Female,HR,Senior,Germany,3/31/2019,177283,175000,0.15,15195,2,Gold Health
GE-2945,Male,HR,Professional,Germany,10/2/2016,134465,130000,0.1,7683,2,Opt-Out
GE-2946,Female,Finance,Entry,Poland,4/4/2020,97666,95000,0.05,2790,2,Silver Health
GE-2947,Female,Marketing,Senior,France,9/11/2014,154633,175000,0.15,26508,4,Silver Health
GE-2948,Female,IT,Senior,Spain,9/17/2018,166918,175000,0.15,28614,4,Standard
GE-2949,Male,HR,Professional,Spain,3/8/2018,157375,130000,0.1,17985,4,Standard
GE-2950,Female,HR,Professional,Spain,3/30/2019,125194,130000,0.1,14307,4,Opt-Out
GE-2951,Male,Marketing,Professional,Germany,5/7/2023,121049,130000,0.1,17292,5,Opt-Out
GE-2952,Male,IT,Manager,Germany,9/7/2018,251035,240000,0.2,43034,3,Gold Health
GE-2953,Female,IT,Senior,France,1/17/2023,165110,175000,0.15,21228,3,Opt-Out
GE-2954,Female,Marketing,Entry,Spain,4/3/2019,98547,95000,0.05,4223,3,Standard
GE-2955,Female,Operations,Manager,Germany,7/3/2023,235898,240000,0.2,53919,4,Gold Health
GE-2956,Male,Finance,Professional,France,11/19/2014,127847,130000,0.1,10958,3,Standard
GE-2957,Male,Finance,Senior,Spain,12/23/2018,171427,175000,0.15,22040,3,Opt-Out
GE-2958,Male,Marketing,Manager,UK,7/16/2017,250500,240000,0.2,42942,3,Gold Health
GE-2959,Male,Engineering,Senior,Germany,12/26/2020,165129,175000,0.15,28307,4,Silver Health
GE-2960,Female,IT,Senior,Germany,9/22/2022,155545,175000,0.15,19998,3,Silver Health
GE-2961,Female,Operations,Professional,UK,2/6/2015,149671,130000,0.1,21381,5,Gold Health
GE-2962,Male,Sales,Senior,France,4/2/2015,179784,175000,0.15,23115,3,Gold Health
GE-2963,Female,IT,Entry,Poland,4/11/2022,107608,95000,0.05,6149,4,Gold Health
GE-2964,Female,Operations,Senior,Germany,8/27/2015,153713,175000,0.15,19763,3,Silver Health
GE-2965,Male,Finance,Professional,UK,5/1/2015,125283,130000,0.1,14318,4,Gold Health
GE-2966,Male,IT,Entry,UK,3/20/2019,113891,95000,0.05,4881,3,Opt-Out
GE-2967,Male,Operations,Senior,Germany,7/12/2019,189396,175000,0.15,24350,3,Opt-Out
GE-2968,Female,Finance,Professional,Spain,5/3/2015,122016,130000,0.1,10458,3,Standard
GE-2969,Male,Finance,Manager,France,10/11/2019,220190,240000,0.2,37746,3,Gold Health
GE-2970,Female,Sales,Manager,UK,12/25/2016,208347,240000,0.2,35716,3,Gold Health
GE-2971,Male,Marketing,Senior,Spain,5/29/2023,163518,175000,0.15,28031,4,Opt-Out
GE-2972,Male,HR,Senior,Poland,1/4/2020,167900,175000,0.15,21587,3,Silver Health
GE-2973,Female,Operations,Manager,France,11/3/2019,261856,240000,0.2,29926,2,Gold Health
GE-2974,Female,Sales,Entry,Poland,8/25/2020,86384,95000,0.05,3702,3,Gold Health
GE-2975,Male,Finance,Professional,Germany,10/17/2021,112504,130000,0.1,9643,3,Opt-Out
GE-2976,Female,Sales,Entry,UK,5/23/2016,101549,95000,0.05,4352,3,Opt-Out
GE-2977,Male,IT,Director,Poland,10/7/2014,397441,340000,0.3,102199,3,Opt-Out
GE-2978,Female,Marketing,Professional,France,4/19/2017,133284,130000,0.1,11424,3,Silver Health
GE-2979,Male,HR,Professional,Poland,4/24/2014,122674,130000,0.1,10514,3,Silver Health
GE-2980,Male,Engineering,Professional,UK,4/2/2022,116122,130000,0.1,9953,3,Gold Health
GE-2981,Female,Marketing,Professional,UK,6/22/2019,135036,130000,0.1,19290,5,Opt-Out
GE-2982,Female,Marketing,Senior,UK,5/30/2014,162379,175000,0.15,27836,4,Silver Health
GE-2983,Male,Finance,Professional,Germany,11/5/2018,113728,130000,0.1,12997,4,Opt-Out
GE-2984,Male,Finance,Professional,Germany,11/22/2023,103772,130000,0.1,11859,4,Silver Health
GE-2985,Male,Marketing,Director,Germany,8/22/2017,327317,340000,0.3,84167,3,Standard
GE-2986,Male,Marketing,Senior,Spain,7/1/2019,205075,175000,0.15,26366,3,Standard
GE-2987,Male,Marketing,Manager,Spain,12/21/2019,191205,240000,0.2,43704,4,Gold Health
GE-2988,Male,Engineering,Senior,Poland,8/7/2020,183411,175000,0.15,31441,4,Silver Health
GE-2989,Male,Marketing,Entry,Poland,6/17/2018,116987,95000,0.05,5013,3,Standard
GE-2990,Male,IT,Professional,Poland,11/29/2020,120670,130000,0.1,10343,3,Gold Health
GE-2991,Male,IT,Entry,Spain,2/3/2016,87404,95000,0.05,6243,5,Gold Health
GE-2992,Male,Operations,Professional,UK,11/4/2020,145248,130000,0.1,12449,3,Gold Health
GE-2993,Male,Marketing,Professional,Poland,2/21/2023,138431,130000,0.1,3955,1,Silver Health
GE-2994,Male,Sales,Professional,UK,4/19/2015,131372,130000,0.1,15013,4,Gold Health
GE-2995,Male,Engineering,Professional,UK,12/23/2022,115545,130000,0.1,13205,4,Opt-Out
GE-2996,Female,Engineering,Professional,Poland,9/5/2018,108429,130000,0.1,9293,3,Gold Health
GE-2997,Female,Sales,Professional,Germany,12/13/2021,127829,130000,0.1,14609,4,Opt-Out
GE-2998,Male,Marketing,Senior,UK,4/28/2018,167892,175000,0.15,21586,3,Silver Health
GE-2999,Female,Engineering,Manager,France,1/12/2018,216321,240000,0.2,24722,2,Opt-Out
